0 ~Animal Snake Large with Raised Head - without Patternable Surfaces
5 24 -4.7 -7.217 -.523 -5.333 -4.505 .068 -7.894 -4.697 -2.793 -.091 -6.643 2.601
5 24 -5.333 -4.505 .068 -7.894 -4.697 -2.793 -4.7 -7.217 -.523 -7.676 -2.006 -2.964
5 24 -7.676 -2.006 -2.964 -7.894 -4.697 -2.793 -5.333 -4.505 .068 -9.445 -1.989 -6.187
5 24 -5.333 -4.505 .068 -5.13 -1.923 -.154 -7.676 -2.006 -2.964 -.388 -4.2 3.098
5 24 -5.13 -1.923 -.154 -7.676 -2.006 -2.964 -5.333 -4.505 .068 -6.999 0 -3.532
5 24 -5.13 -1.923 -.154 -6.999 0 -3.532 -7.676 -2.006 -2.964 -4.376 0 -.92
5 24 -6.999 0 -3.532 -7.676 -2.006 -2.964 -5.13 -1.923 -.154 -9.445 -1.989 -6.187
5 24 -5.13 -1.923 -.154 -4.376 0 -.92 -6.999 0 -3.532 .016 -1.84 2.895
5 24 .934 -8.662 1.332 -3.42 -9.092 -1.87 -1.414 -9.392 -3.724 -.091 -6.643 2.601
5 24 -1.414 -9.392 -3.724 .934 -8.662 1.332 -3.42 -9.092 -1.87 2.719 -9.391 -.554
5 24 -1.414 -9.392 -3.724 2.719 -9.391 -.554 .934 -8.662 1.332 .043 -8.308 -5.284
5 24 2.719 -9.391 -.554 .934 -8.662 1.332 -1.414 -9.392 -3.724 5.459 -8.236 4.081
5 24 .043 -8.308 -5.284 2.719 -9.391 -.554 -1.414 -9.392 -3.724 4.429 -8.778 -2.368
5 24 5.459 -8.236 4.081 .934 -8.662 1.332 2.719 -9.391 -.554 4.525 -6.205 5.073
5 24 2.719 -9.391 -.554 5.459 -8.236 4.081 .934 -8.662 1.332 7.111 -9.329 2.398
5 24 4.525 -6.205 5.073 .934 -8.662 1.332 5.459 -8.236 4.081 -.091 -6.643 2.601
5 24 5.459 -8.236 4.081 4.525 -6.205 5.073 .934 -8.662 1.332 8.018 -7.796 6.451
5 24 4.525 -6.205 5.073 -.091 -6.643 2.601 .934 -8.662 1.332 -.388 -4.2 3.098
5 24 -.091 -6.643 2.601 .934 -8.662 1.332 4.525 -6.205 5.073 -3.42 -9.092 -1.87
5 24 -.091 -6.643 2.601 -5.333 -4.505 .068 -4.7 -7.217 -.523 -.388 -4.2 3.098
5 24 -4.7 -7.217 -.523 -.091 -6.643 2.601 -5.333 -4.505 .068 -3.42 -9.092 -1.87
5 24 -.091 -6.643 2.601 -3.42 -9.092 -1.87 .934 -8.662 1.332 -4.7 -7.217 -.523
5 24 -.388 -4.2 3.098 -.091 -6.643 2.601 4.525 -6.205 5.073 -5.333 -4.505 .068
5 24 4.525 -6.205 5.073 -.388 -4.2 3.098 -.091 -6.643 2.601 4.437 -3.943 5.509
5 24 -.388 -4.2 3.098 -5.13 -1.923 -.154 -5.333 -4.505 .068 .016 -1.84 2.895
5 24 -5.333 -4.505 .068 -.388 -4.2 3.098 -5.13 -1.923 -.154 -.091 -6.643 2.601
5 24 4.525 -6.205 5.073 4.437 -3.943 5.509 -.388 -4.2 3.098 7.091 -5.801 7.191
5 24 4.437 -3.943 5.509 -.388 -4.2 3.098 4.525 -6.205 5.073 .016 -1.84 2.895
5 24 .016 -1.84 2.895 -.388 -4.2 3.098 4.437 -3.943 5.509 -5.13 -1.923 -.154
5 24 .016 -1.84 2.895 -4.376 0 -.92 -5.13 -1.923 -.154 .901 0 1.99
5 24 -5.13 -1.923 -.154 .016 -1.84 2.895 -4.376 0 -.92 -.388 -4.2 3.098
5 24 4.437 -3.943 5.509 5.06 -1.785 5.44 .016 -1.84 2.895 7.1 -3.632 7.599
5 24 5.06 -1.785 5.44 .016 -1.84 2.895 4.437 -3.943 5.509 .901 0 1.99
5 24 .901 0 1.99 .016 -1.84 2.895 5.06 -1.785 5.44 -4.376 0 -.92
5 24 5.06 -1.785 5.44 .901 0 1.99 .016 -1.84 2.895 6.137 0 4.879
5 24 5.06 -1.785 5.44 6.137 0 4.879 .901 0 1.99 7.875 -1.601 7.658
5 24 2.719 -9.391 -.554 7.111 -9.329 2.398 5.459 -8.236 4.081 4.429 -8.778 -2.368
5 24 7.111 -9.329 2.398 5.459 -8.236 4.081 2.719 -9.391 -.554 9.613 -9.111 4.983
5 24 2.719 -9.391 -.554 4.429 -8.778 -2.368 7.111 -9.329 2.398 .043 -8.308 -5.284
5 24 4.429 -8.778 -2.368 7.111 -9.329 2.398 2.719 -9.391 -.554 9.262 -9.142 .574
5 24 4.429 -8.778 -2.368 9.262 -9.142 .574 7.111 -9.329 2.398 5.727 -7.113 -3.535
5 24 9.262 -9.142 .574 7.111 -9.329 2.398 4.429 -8.778 -2.368 9.613 -9.111 4.983
5 24 .043 -8.308 -5.284 4.429 -8.778 -2.368 2.719 -9.391 -.554 1.374 -6.677 -6.036
5 24 1.374 -6.677 -6.036 4.429 -8.778 -2.368 .043 -8.308 -5.284 5.727 -7.113 -3.535
5 24 1.374 -6.677 -6.036 5.727 -7.113 -3.535 4.429 -8.778 -2.368 1.978 -4.763 -6.497
5 24 5.727 -7.113 -3.535 4.429 -8.778 -2.368 1.374 -6.677 -6.036 9.262 -9.142 .574
5 24 1.978 -4.763 -6.497 5.727 -7.113 -3.535 1.374 -6.677 -6.036 6.354 -4.876 -4.182
5 24 1.978 -4.763 -6.497 6.354 -4.876 -4.182 5.727 -7.113 -3.535 6.246 -2.646 -4.208
5 24 1.978 -4.763 -6.497 6.246 -2.646 -4.208 6.354 -4.876 -4.182 1.719 -2.455 -6.473
5 24 6.246 -2.646 -4.208 6.354 -4.876 -4.182 1.978 -4.763 -6.497 11.766 -5.142 -1.269
5 24 1.719 -2.455 -6.473 6.246 -2.646 -4.208 1.978 -4.763 -6.497 5.689 0 -2.902
5 24 1.719 -2.455 -6.473 5.689 0 -2.902 6.246 -2.646 -4.208 .72 0 -5.177
5 24 5.689 0 -2.902 6.246 -2.646 -4.208 1.719 -2.455 -6.473 11.96 -2.655 -1.178
5 24 11.96 -2.655 -1.178 6.246 -2.646 -4.208 5.689 0 -2.902 11.766 -5.142 -1.269
5 24 5.689 0 -2.902 11.96 -2.655 -1.178 6.246 -2.646 -4.208 11.611 0 -.1
5 24 11.611 0 -.1 11.96 -2.655 -1.178 5.689 0 -2.902 15.423 -2.443 1.957
5 24 15.423 -2.443 1.957 11.611 0 -.1 14.826 0 3.36 11.96 -2.655 -1.178
5 24 14.826 0 3.36 15.423 -2.443 1.957 11.611 0 -.1 18.152 -2.445 8.209
5 24 15.423 -2.443 1.957 11.96 -2.655 -1.178 11.611 0 -.1 14.978 -5.212 1.732
5 24 15.423 -2.443 1.957 14.978 -5.212 1.732 11.96 -2.655 -1.178 18.109 -5.443 7.697
5 24 14.978 -5.212 1.732 11.96 -2.655 -1.178 15.423 -2.443 1.957 11.766 -5.142 -1.269
5 24 14.978 -5.212 1.732 11.766 -5.142 -1.269 11.96 -2.655 -1.178 13.901 -7.619 2.222
5 24 11.766 -5.142 -1.269 11.96 -2.655 -1.178 14.978 -5.212 1.732 6.246 -2.646 -4.208
5 24 14.978 -5.212 1.732 13.901 -7.619 2.222 11.766 -5.142 -1.269 17.004 -7.507 7.833
5 24 13.901 -7.619 2.222 11.766 -5.142 -1.269 14.978 -5.212 1.732 10.91 -7.518 -.669
5 24 13.901 -7.619 2.222 10.91 -7.518 -.669 11.766 -5.142 -1.269 11.89 -9.194 3.404
5 24 10.91 -7.518 -.669 11.766 -5.142 -1.269 13.901 -7.619 2.222 6.354 -4.876 -4.182
5 24 13.901 -7.619 2.222 11.89 -9.194 3.404 10.91 -7.518 -.669 14.699 -8.995 8.193
5 24 11.89 -9.194 3.404 10.91 -7.518 -.669 13.901 -7.619 2.222 9.262 -9.142 .574
5 24 11.89 -9.194 3.404 9.262 -9.142 .574 10.91 -7.518 -.669 9.613 -9.111 4.983
5 24 9.262 -9.142 .574 10.91 -7.518 -.669 11.89 -9.194 3.404 5.727 -7.113 -3.535
5 24 11.89 -9.194 3.404 9.613 -9.111 4.983 9.262 -9.142 .574 12.417 -9.025 8.797
5 24 9.613 -9.111 4.983 9.262 -9.142 .574 11.89 -9.194 3.404 7.111 -9.329 2.398
5 24 9.613 -9.111 4.983 7.111 -9.329 2.398 9.262 -9.142 .574 5.459 -8.236 4.081
5 24 9.613 -9.111 4.983 5.459 -8.236 4.081 7.111 -9.329 2.398 8.018 -7.796 6.451
5 24 9.613 -9.111 4.983 8.018 -7.796 6.451 5.459 -8.236 4.081 10.04 -8.028 9.315
5 24 8.018 -7.796 6.451 5.459 -8.236 4.081 9.613 -9.111 4.983 4.525 -6.205 5.073
5 24 8.018 -7.796 6.451 4.525 -6.205 5.073 5.459 -8.236 4.081 7.091 -5.801 7.191
5 24 8.018 -7.796 6.451 7.091 -5.801 7.191 4.525 -6.205 5.073 8.248 -5.71 9.115
5 24 7.091 -5.801 7.191 4.525 -6.205 5.073 8.018 -7.796 6.451 4.437 -3.943 5.509
5 24 7.091 -5.801 7.191 4.437 -3.943 5.509 4.525 -6.205 5.073 7.1 -3.632 7.599
5 24 7.091 -5.801 7.191 7.1 -3.632 7.599 4.437 -3.943 5.509 8.248 -5.71 9.115
5 24 7.1 -3.632 7.599 4.437 -3.943 5.509 7.091 -5.801 7.191 5.06 -1.785 5.44
5 24 7.1 -3.632 7.599 7.875 -1.601 7.658 5.06 -1.785 5.44 8.098 -3.621 9.342
5 24 7.875 -1.601 7.658 5.06 -1.785 5.44 7.1 -3.632 7.599 6.137 0 4.879
5 24 7.875 -1.601 7.658 6.137 0 4.879 5.06 -1.785 5.44 9.101 0 7.488
5 24 7.875 -1.601 7.658 9.101 0 7.488 6.137 0 4.879 8.761 -1.625 9.388
5 24 8.761 -1.625 9.388 9.101 0 7.488 7.875 -1.601 7.658 9.866 0 9.468
5 24 7.875 -1.601 7.658 8.761 -1.625 9.388 9.101 0 7.488 8.098 -3.621 9.342
5 24 8.761 -1.625 9.388 9.866 0 9.468 9.101 0 7.488 8.66 -1.648 11.119
5 24 7.875 -1.601 7.658 8.098 -3.621 9.342 8.761 -1.625 9.388 7.1 -3.632 7.599
5 24 8.098 -3.621 9.342 8.761 -1.625 9.388 7.875 -1.601 7.658 8.109 -3.61 11.085
5 24 7.1 -3.632 7.599 8.098 -3.621 9.342 7.875 -1.601 7.658 8.248 -5.71 9.115
5 24 8.248 -5.71 9.115 7.1 -3.632 7.599 7.091 -5.801 7.191 8.098 -3.621 9.342
5 24 7.091 -5.801 7.191 8.248 -5.71 9.115 7.1 -3.632 7.599 8.018 -7.796 6.451
5 24 8.248 -5.71 9.115 8.098 -3.621 9.342 7.1 -3.632 7.599 8.417 -5.62 11.038
5 24 8.018 -7.796 6.451 10.04 -8.028 9.315 8.248 -5.71 9.115 9.613 -9.111 4.983
5 24 10.04 -8.028 9.315 8.248 -5.71 9.115 8.018 -7.796 6.451 8.417 -5.62 11.038
5 24 8.417 -5.62 11.038 8.248 -5.71 9.115 10.04 -8.028 9.315 8.098 -3.621 9.342
5 24 10.04 -8.028 9.315 8.417 -5.62 11.038 8.248 -5.71 9.115 9.761 -7.978 11.999
5 24 8.417 -5.62 11.038 8.098 -3.621 9.342 8.248 -5.71 9.115 8.109 -3.61 11.085
5 24 10.04 -8.028 9.315 9.761 -7.978 11.999 8.417 -5.62 11.038 11.709 -9.032 12.524
5 24 9.761 -7.978 11.999 8.417 -5.62 11.038 10.04 -8.028 9.315 7.575 -5.829 13.032
5 24 10.04 -8.028 9.315 11.709 -9.032 12.524 9.761 -7.978 11.999 12.417 -9.025 8.797
5 24 11.709 -9.032 12.524 9.761 -7.978 11.999 10.04 -8.028 9.315 10.392 -9.273 14.954
5 24 10.04 -8.028 9.315 12.417 -9.025 8.797 11.709 -9.032 12.524 9.613 -9.111 4.983
5 24 12.417 -9.025 8.797 11.709 -9.032 12.524 10.04 -8.028 9.315 14.464 -8.942 13.329
5 24 14.464 -8.942 13.329 11.709 -9.032 12.524 12.417 -9.025 8.797 12.899 -9.145 16.406
5 24 12.417 -9.025 8.797 14.464 -8.942 13.329 11.709 -9.032 12.524 14.699 -8.995 8.193
5 24 12.417 -9.025 8.797 14.699 -8.995 8.193 14.464 -8.942 13.329 11.89 -9.194 3.404
5 24 14.699 -8.995 8.193 14.464 -8.942 13.329 12.417 -9.025 8.797 16.509 -7.432 13.94
5 24 12.417 -9.025 8.797 11.89 -9.194 3.404 14.699 -8.995 8.193 9.613 -9.111 4.983
5 24 11.89 -9.194 3.404 14.699 -8.995 8.193 12.417 -9.025 8.797 13.901 -7.619 2.222
5 24 12.417 -9.025 8.797 9.613 -9.111 4.983 11.89 -9.194 3.404 10.04 -8.028 9.315
5 24 10.04 -8.028 9.315 9.613 -9.111 4.983 12.417 -9.025 8.797 8.018 -7.796 6.451
5 24 13.901 -7.619 2.222 17.004 -7.507 7.833 14.699 -8.995 8.193 14.978 -5.212 1.732
5 24 17.004 -7.507 7.833 14.699 -8.995 8.193 13.901 -7.619 2.222 16.509 -7.432 13.94
5 24 16.509 -7.432 13.94 14.699 -8.995 8.193 17.004 -7.507 7.833 14.464 -8.942 13.329
5 24 17.004 -7.507 7.833 16.509 -7.432 13.94 14.699 -8.995 8.193 18.109 -5.443 7.697
5 24 16.509 -7.432 13.94 14.464 -8.942 13.329 14.699 -8.995 8.193 14.753 -7.463 17.435
5 24 14.978 -5.212 1.732 18.109 -5.443 7.697 17.004 -7.507 7.833 15.423 -2.443 1.957
5 24 18.109 -5.443 7.697 17.004 -7.507 7.833 14.978 -5.212 1.732 16.509 -7.432 13.94
5 24 18.109 -5.443 7.697 17.645 -5.14 14.421 16.509 -7.432 13.94 18.152 -2.445 8.209
5 24 17.645 -5.14 14.421 16.509 -7.432 13.94 18.109 -5.443 7.697 15.641 -5.289 18.03
5 24 15.423 -2.443 1.957 18.109 -5.443 7.697 14.978 -5.212 1.732 18.152 -2.445 8.209
5 24 15.423 -2.443 1.957 18.152 -2.445 8.209 18.109 -5.443 7.697 14.826 0 3.36
5 24 18.152 -2.445 8.209 18.109 -5.443 7.697 15.423 -2.443 1.957 17.645 -5.14 14.421
5 24 18.152 -2.445 8.209 17.645 -5.14 14.421 18.109 -5.443 7.697 17.623 -2.733 14.23
5 24 18.152 -2.445 8.209 17.623 -2.733 14.23 17.645 -5.14 14.421 16.849 0 9.29
5 24 17.623 -2.733 14.23 17.645 -5.14 14.421 18.152 -2.445 8.209 15.645 -2.966 18.065
5 24 14.826 0 3.36 18.152 -2.445 8.209 15.423 -2.443 1.957 16.849 0 9.29
5 24 16.849 0 9.29 18.152 -2.445 8.209 14.826 0 3.36 17.623 -2.733 14.23
5 24 16.849 0 9.29 17.623 -2.733 14.23 18.152 -2.445 8.209 16.23 0 13.928
5 24 16.23 0 13.928 17.623 -2.733 14.23 16.849 0 9.29 15.645 -2.966 18.065
5 24 7.606 -1.891 13.134 8.109 -3.61 11.085 7.299 -3.81 12.969 8.66 -1.648 11.119
5 24 8.109 -3.61 11.085 7.299 -3.81 12.969 7.606 -1.891 13.134 8.417 -5.62 11.038
5 24 7.299 -3.81 12.969 7.606 -1.891 13.134 8.109 -3.61 11.085 5.709 -3.533 14.309
5 24 7.606 -1.891 13.134 8.66 -1.648 11.119 8.109 -3.61 11.085 8.544 0 13.753
5 24 8.66 -1.648 11.119 8.109 -3.61 11.085 7.606 -1.891 13.134 8.761 -1.625 9.388
5 24 8.544 0 13.753 8.66 -1.648 11.119 7.606 -1.891 13.134 9.801 0 11.447
5 24 7.606 -1.891 13.134 8.544 0 13.753 8.66 -1.648 11.119 6.123 -1.658 14.606
5 24 9.801 0 11.447 8.66 -1.648 11.119 8.544 0 13.753 9.866 0 9.468
5 24 8.109 -3.61 11.085 8.417 -5.62 11.038 7.299 -3.81 12.969 8.098 -3.621 9.342
5 24 8.417 -5.62 11.038 7.575 -5.829 13.032 7.299 -3.81 12.969 9.761 -7.978 11.999
5 24 7.575 -5.829 13.032 7.299 -3.81 12.969 8.417 -5.62 11.038 5.952 -5.562 14.483
5 24 9.761 -7.978 11.999 7.575 -5.829 13.032 8.417 -5.62 11.038 8.723 -8.078 13.892
5 24 9.761 -7.978 11.999 8.723 -8.078 13.892 7.575 -5.829 13.032 10.392 -9.273 14.954
5 24 8.723 -8.078 13.892 7.575 -5.829 13.032 9.761 -7.978 11.999 6.904 -7.702 15.243
5 24 10.392 -9.273 14.954 8.723 -8.078 13.892 9.761 -7.978 11.999 8.294 -9.037 16.842
5 24 9.761 -7.978 11.999 10.392 -9.273 14.954 8.723 -8.078 13.892 11.709 -9.032 12.524
5 24 11.709 -9.032 12.524 10.392 -9.273 14.954 9.761 -7.978 11.999 12.899 -9.145 16.406
5 24 11.709 -9.032 12.524 12.899 -9.145 16.406 10.392 -9.273 14.954 14.464 -8.942 13.329
5 24 12.899 -9.145 16.406 10.392 -9.273 14.954 11.709 -9.032 12.524 10.383 -8.872 18.827
5 24 14.464 -8.942 13.329 12.899 -9.145 16.406 11.709 -9.032 12.524 14.753 -7.463 17.435
5 24 14.464 -8.942 13.329 14.753 -7.463 17.435 12.899 -9.145 16.406 16.509 -7.432 13.94
5 24 14.753 -7.463 17.435 12.899 -9.145 16.406 14.464 -8.942 13.329 12.046 -7.018 20.273
5 24 16.509 -7.432 13.94 14.753 -7.463 17.435 14.464 -8.942 13.329 15.641 -5.289 18.03
5 24 15.641 -5.289 18.03 14.753 -7.463 17.435 16.509 -7.432 13.94 12.046 -7.018 20.273
5 24 16.509 -7.432 13.94 15.641 -5.289 18.03 14.753 -7.463 17.435 17.645 -5.14 14.421
5 24 17.645 -5.14 14.421 15.641 -5.289 18.03 16.509 -7.432 13.94 15.645 -2.966 18.065
5 24 15.645 -2.966 18.065 15.641 -5.289 18.03 17.645 -5.14 14.421 12.685 -4.962 20.981
5 24 17.645 -5.14 14.421 15.645 -2.966 18.065 15.641 -5.289 18.03 17.623 -2.733 14.23
5 24 17.623 -2.733 14.23 15.645 -2.966 18.065 17.645 -5.14 14.421 16.23 0 13.928
5 24 16.23 0 13.928 15.645 -2.966 18.065 17.623 -2.733 14.23 14.284 0 17.586
5 24 14.284 0 17.586 15.645 -2.966 18.065 16.23 0 13.928 12.394 -2.823 20.993
5 24 12.685 -4.962 20.981 15.641 -5.289 18.03 15.645 -2.966 18.065 12.046 -7.018 20.273
5 24 15.645 -2.966 18.065 12.685 -4.962 20.981 15.641 -5.289 18.03 12.394 -2.823 20.993
5 24 15.645 -2.966 18.065 12.394 -2.823 20.993 12.685 -4.962 20.981 14.284 0 17.586
5 24 12.394 -2.823 20.993 12.685 -4.962 20.981 15.645 -2.966 18.065 7.586 -5.007 23.651
5 24 14.284 0 17.586 12.394 -2.823 20.993 15.645 -2.966 18.065 10.996 0 19.988
5 24 12.394 -2.823 20.993 7.586 -5.007 23.651 12.685 -4.962 20.981 7 -3.082 23.708
5 24 7.586 -5.007 23.651 12.685 -4.962 20.981 12.394 -2.823 20.993 7.474 -6.729 22.997
5 24 7.474 -6.729 22.997 12.685 -4.962 20.981 7.586 -5.007 23.651 12.046 -7.018 20.273
5 24 7.586 -5.007 23.651 7.474 -6.729 22.997 12.685 -4.962 20.981 3.847 -6.493 24.701
5 24 7.474 -6.729 22.997 12.046 -7.018 20.273 12.685 -4.962 20.981 10.383 -8.872 18.827
5 24 12.046 -7.018 20.273 12.685 -4.962 20.981 7.474 -6.729 22.997 15.641 -5.289 18.03
5 24 12.046 -7.018 20.273 14.753 -7.463 17.435 15.641 -5.289 18.03 12.899 -9.145 16.406
5 24 7.474 -6.729 22.997 10.383 -8.872 18.827 12.046 -7.018 20.273 6.412 -8.46 21.688
5 24 10.383 -8.872 18.827 12.046 -7.018 20.273 7.474 -6.729 22.997 12.899 -9.145 16.406
5 24 10.383 -8.872 18.827 12.899 -9.145 16.406 12.046 -7.018 20.273 10.392 -9.273 14.954
5 24 7.474 -6.729 22.997 6.412 -8.46 21.688 10.383 -8.872 18.827 3.847 -6.493 24.701
5 24 6.412 -8.46 21.688 10.383 -8.872 18.827 7.474 -6.729 22.997 8.294 -9.037 16.842
5 24 6.412 -8.46 21.688 8.294 -9.037 16.842 10.383 -8.872 18.827 4.717 -9.223 19.797
5 24 8.294 -9.037 16.842 10.383 -8.872 18.827 6.412 -8.46 21.688 10.392 -9.273 14.954
5 24 6.412 -8.46 21.688 4.717 -9.223 19.797 8.294 -9.037 16.842 2.709 -8.168 23.474
5 24 4.717 -9.223 19.797 8.294 -9.037 16.842 6.412 -8.46 21.688 6.904 -7.702 15.243
5 24 4.717 -9.223 19.797 6.904 -7.702 15.243 8.294 -9.037 16.842 3.018 -8.2 17.986
5 24 6.904 -7.702 15.243 8.294 -9.037 16.842 4.717 -9.223 19.797 8.723 -8.078 13.892
5 24 4.717 -9.223 19.797 3.018 -8.2 17.986 6.904 -7.702 15.243 .814 -9.044 21.779
5 24 3.018 -8.2 17.986 6.904 -7.702 15.243 4.717 -9.223 19.797 5.952 -5.562 14.483
5 24 3.018 -8.2 17.986 5.952 -5.562 14.483 6.904 -7.702 15.243 1.971 -5.985 16.925
5 24 5.952 -5.562 14.483 6.904 -7.702 15.243 3.018 -8.2 17.986 7.575 -5.829 13.032
5 24 3.018 -8.2 17.986 1.971 -5.985 16.925 5.952 -5.562 14.483 -1.087 -8.259 20.146
5 24 1.971 -5.985 16.925 5.952 -5.562 14.483 3.018 -8.2 17.986 5.709 -3.533 14.309
5 24 1.971 -5.985 16.925 5.709 -3.533 14.309 5.952 -5.562 14.483 1.681 -3.564 16.633
5 24 5.709 -3.533 14.309 5.952 -5.562 14.483 1.971 -5.985 16.925 7.299 -3.81 12.969
5 24 1.971 -5.985 16.925 1.681 -3.564 16.633 5.709 -3.533 14.309 -2.44 -6.019 19.136
5 24 1.681 -3.564 16.633 5.709 -3.533 14.309 1.971 -5.985 16.925 2.127 -1.552 17.08
5 24 2.127 -1.552 17.08 5.709 -3.533 14.309 1.681 -3.564 16.633 6.123 -1.658 14.606
5 24 1.681 -3.564 16.633 2.127 -1.552 17.08 5.709 -3.533 14.309 -2.393 -1.32 19.346
5 24 2.127 -1.552 17.08 6.123 -1.658 14.606 5.709 -3.533 14.309 2.876 0 17.945
5 24 6.123 -1.658 14.606 5.709 -3.533 14.309 2.127 -1.552 17.08 7.606 -1.891 13.134
5 24 2.876 0 17.945 6.123 -1.658 14.606 2.127 -1.552 17.08 7.052 0 15.515
5 24 2.127 -1.552 17.08 2.876 0 17.945 6.123 -1.658 14.606 -1.819 0 20.07
5 24 7.052 0 15.515 6.123 -1.658 14.606 2.876 0 17.945 8.544 0 13.753
5 24 8.294 -9.037 16.842 10.392 -9.273 14.954 10.383 -8.872 18.827 8.723 -8.078 13.892
5 24 8.294 -9.037 16.842 8.723 -8.078 13.892 10.392 -9.273 14.954 6.904 -7.702 15.243
5 24 6.904 -7.702 15.243 8.723 -8.078 13.892 8.294 -9.037 16.842 7.575 -5.829 13.032
5 24 7.575 -5.829 13.032 6.904 -7.702 15.243 5.952 -5.562 14.483 8.723 -8.078 13.892
5 24 5.952 -5.562 14.483 7.575 -5.829 13.032 6.904 -7.702 15.243 7.299 -3.81 12.969
5 24 5.952 -5.562 14.483 7.299 -3.81 12.969 7.575 -5.829 13.032 5.709 -3.533 14.309
5 24 5.709 -3.533 14.309 7.299 -3.81 12.969 5.952 -5.562 14.483 7.606 -1.891 13.134
5 24 5.709 -3.533 14.309 7.606 -1.891 13.134 7.299 -3.81 12.969 6.123 -1.658 14.606
5 24 6.123 -1.658 14.606 7.606 -1.891 13.134 5.709 -3.533 14.309 8.544 0 13.753
5 24 6.123 -1.658 14.606 8.544 0 13.753 7.606 -1.891 13.134 7.052 0 15.515
5 24 2.127 -1.552 17.08 -1.819 0 20.07 2.876 0 17.945 -2.393 -1.32 19.346
5 24 2.127 -1.552 17.08 -2.393 -1.32 19.346 -1.819 0 20.07 1.681 -3.564 16.633
5 24 -2.393 -1.32 19.346 -1.819 0 20.07 2.127 -1.552 17.08 -6.28 -1.275 22.191
5 24 -6.28 -1.275 22.191 -1.819 0 20.07 -2.393 -1.32 19.346 -5.707 0 23.004
5 24 -2.393 -1.32 19.346 -6.28 -1.275 22.191 -1.819 0 20.07 -2.818 -3.547 18.831
5 24 -2.393 -1.32 19.346 -2.818 -3.547 18.831 -6.28 -1.275 22.191 1.681 -3.564 16.633
5 24 1.681 -3.564 16.633 -2.818 -3.547 18.831 -2.393 -1.32 19.346 -2.44 -6.019 19.136
5 24 -2.818 -3.547 18.831 -6.684 -3.717 21.607 -6.28 -1.275 22.191 -6.217 -6.239 21.926
5 24 -6.684 -3.717 21.607 -6.28 -1.275 22.191 -2.818 -3.547 18.831 -9.027 -3.827 25.149
5 24 -6.217 -6.239 21.926 -6.684 -3.717 21.607 -2.818 -3.547 18.831 -8.427 -6.38 25.282
5 24 -2.818 -3.547 18.831 -6.217 -6.239 21.926 -6.684 -3.717 21.607 -2.44 -6.019 19.136
5 24 -2.818 -3.547 18.831 -2.44 -6.019 19.136 -6.217 -6.239 21.926 1.681 -3.564 16.633
5 24 -2.44 -6.019 19.136 -6.217 -6.239 21.926 -2.818 -3.547 18.831 -4.56 -8.505 22.884
5 24 -4.56 -8.505 22.884 -6.217 -6.239 21.926 -2.44 -6.019 19.136 -6.493 -8.593 25.812
5 24 -2.44 -6.019 19.136 -4.56 -8.505 22.884 -6.217 -6.239 21.926 -1.087 -8.259 20.146
5 24 -2.44 -6.019 19.136 -1.087 -8.259 20.146 -4.56 -8.505 22.884 1.971 -5.985 16.925
5 24 -1.087 -8.259 20.146 -4.56 -8.505 22.884 -2.44 -6.019 19.136 -2.456 -9.052 24.339
5 24 -1.087 -8.259 20.146 -2.456 -9.052 24.339 -4.56 -8.505 22.884 .814 -9.044 21.779
5 24 -2.456 -9.052 24.339 -4.56 -8.505 22.884 -1.087 -8.259 20.146 -3.986 -9.046 26.728
5 24 -1.087 -8.259 20.146 .814 -9.044 21.779 -2.456 -9.052 24.339 3.018 -8.2 17.986
5 24 .814 -9.044 21.779 -2.456 -9.052 24.339 -1.087 -8.259 20.146 -.359 -8.064 25.839
5 24 -.359 -8.064 25.839 -2.456 -9.052 24.339 .814 -9.044 21.779 -2.008 -8.222 27.68
5 24 .814 -9.044 21.779 -.359 -8.064 25.839 -2.456 -9.052 24.339 2.709 -8.168 23.474
5 24 .814 -9.044 21.779 2.709 -8.168 23.474 -.359 -8.064 25.839 4.717 -9.223 19.797
5 24 2.709 -8.168 23.474 -.359 -8.064 25.839 .814 -9.044 21.779 .854 -6.444 26.984
5 24 .854 -6.444 26.984 -.359 -8.064 25.839 2.709 -8.168 23.474 -.366 -6.649 28.625
5 24 2.709 -8.168 23.474 3.847 -6.493 24.701 .854 -6.444 26.984 6.412 -8.46 21.688
5 24 3.847 -6.493 24.701 .854 -6.444 26.984 2.709 -8.168 23.474 4.056 -4.773 25.265
5 24 3.847 -6.493 24.701 4.056 -4.773 25.265 .854 -6.444 26.984 7.586 -5.007 23.651
5 24 4.056 -4.773 25.265 1.159 -4.726 27.458 .854 -6.444 26.984 3.545 -2.876 25.347
5 24 1.159 -4.726 27.458 .854 -6.444 26.984 4.056 -4.773 25.265 .221 -4.89 28.834
5 24 3.545 -2.876 25.347 1.159 -4.726 27.458 4.056 -4.773 25.265 .724 -2.858 27.566
5 24 4.056 -4.773 25.265 3.545 -2.876 25.347 1.159 -4.726 27.458 7 -3.082 23.708
5 24 3.545 -2.876 25.347 .724 -2.858 27.566 1.159 -4.726 27.458 1.907 0 24.505
5 24 .724 -2.858 27.566 1.159 -4.726 27.458 3.545 -2.876 25.347 .221 -4.89 28.834
5 24 3.545 -2.876 25.347 1.907 0 24.505 .724 -2.858 27.566 5.529 0 22.668
